sample_name,seqcount
10894.HR1483,133227.0
10894.HR2105,93341.0
10894.NY0378,82607.0
10894.HR0109,28492.0
10894.HR0041,74362.0
10894.CH1924,196828.0
10894.HR1225,160171.0
10894.NY2385,6243.0
10894.NY3664,84475.0
10894.NYCR045,201.0
10894.NY5864,1067.0
10894.NY1231,275985.0
10894.HR1472,139860.0
10894.NY2975,159985.0
10894.HR1301,110249.0
10894.NY1497,14064.0
10894.CH1800,125676.0
10894.NY2741,275.0
10894.HR1733,92162.0
10894.NY2318,56619.0
10894.NY3525,2181.0
10894.NY0596,49.0
10894.NYCR061,129847.0
10894.HR1206,108990.0
10894.CH1733,208018.0
10894.NY3795,179562.0
10894.NY0330,810.0
10894.NY5682,204332.0
10894.NY0560,8238.0
10894.HR0323,166524.0
10894.HR1923,15867.0
10894.NY4306,116683.0
10894.HR1510,144794.0
10894.NY1955,213292.0
10894.HR1149,83729.0
10894.HR0293,74786.0
10894.HR2143,150807.0
10894.NY1642,124453.0
10894.NY5611,91871.0
10894.NY1079,4481.0
10894.HR1263,122184.0
10894.HR0782,148864.0
10894.HR0657,150613.0
10894.NY0014,337017.0
10894.NYCR004,123978.0
10894.NY3722,67649.0
10894.NY0113,16001.0
10894.NY1527,60024.0
10894.NY0696,14806.0
10894.HR0532,54096.0
10894.NY0743,304444.0
10894.NY4451,197191.0
10894.NY2607,3730.0
10894.NY2833,11372.0
10894.NY1852,33055.0
10894.NY1987,40.0
10894.NY2858,143055.0
10894.NY5632,126965.0
10894.NY3183,128227.0
10894.NY3606,10455.0
10894.NY0037,10078.0
10894.HR1684,1084.0
10894.NY1520,11531.0
10894.HR2067,214020.0
10894.NY4249,228037.0
10894.NY1277,175484.0
10894.HR1434,7037.0
10894.NY0078,286400.0
10894.HR1809,233192.0
10894.NY0130,137.0
10894.NY1504,5652.0
10894.NY3084,14106.0
10894.NY1281,29297.0
10894.NY0881,228772.0
10894.NY4367,11835.0
10894.HR0090,109461.0
10894.NY0932,8433.0
10894.NY2012,15543.0
10894.HR0869,288781.0
10894.HR0581,130148.0
10894.CH1737,64750.0
10894.NY1441,142450.0
10894.NY1594,227425.0
10894.HR2208,120519.0
10894.NY3977,10.0
10894.NY2377,179490.0
10894.NY3113,41469.0
10894.HR0486,10229.0
10894.NYCR041,56.0
10894.NY2381,24869.0
10894.CH1713,72005.0
10894.HR1820,109374.0
10894.NY1833,39135.0
10894.HR1043,145604.0
10894.HR0399,80831.0
10894.HR1999,120347.0
10894.NY0183,5891.0
10894.NY3667,13980.0
10894.CH1920,16700.0
10894.HR1369,157948.0
10894.HR1160,167866.0
10894.CH1868,119347.0
10894.HR0304,40326.0
10894.NY3376,8215.0
10894.NYCR165,23323.0
10894.CH1904,150406.0
10894.NY1810,223040.0
10894.NY2766,210277.0
10894.NY0151,18.0
10894.NY3287,142447.0
10894.NY2887,14264.0
10894.HR0926,222276.0
10894.NY3954,87440.0
10894.HR0570,62723.0
10894.NY1933,19040.0
10894.NY5681,89596.0
10894.NY3130,14447.0
10894.NY3931,113.0
10894.NY2937,53889.0
10894.HR1771,194530.0
10894.HR1578,185025.0
10894.CH1842,59924.0
10894.NY3155,160312.0
10894.NY0885,34673.0
10894.NY1159,106336.0
10894.NY3080,42591.0
10894.HR1866,251560.0
10894.NY5679,103022.0
10894.NY2442,7079.0
10894.NY1273,166.0
10894.NY1875,179848.0
10894.NY4321,3944.0
10894.HR1961,159226.0
10894.HR0168,4261.0
10894.HR0361,186152.0
10894.NY3988,69556.0
10894.NYCR048,237843.0
10894.NY4630,425.0
10894.NY4439,146848.0
10894.NY5636,14161.0
10894.NYCR023,255975.0
10894.HR1198,112124.0
10894.HR1676,197017.0
10894.NY5869,3646.0
10894.HR1244,167840.0
10894.NY3237,127531.0
10894.NY1400,71.0
10894.NY0406,430.0
10894.CH1776,110159.0
10894.NY2837,303.0
10894.NY2038,11245.0
10894.NY2603,188447.0
10894.HR1396,150392.0
10894.NY1856,81220.0
10894.NY2186,5354.0
10894.NY5631,35199.0
10894.NY2668,1357.0
10894.NY1523,87633.0
10894.HR1752,108231.0
10894.NY4298,474.0
10894.NY1872,73035.0
10894.HR0638,168697.0
10894.NY0272,178399.0
10894.NY1646,1052.0
10894.NY2627,169227.0
10894.HR0068,154272.0
10894.NY0158,197563.0
10894.NY3769,43830.0
10894.NY1951,263327.0
10894.NY0133,44413.0
10894.HR0342,124820.0
10894.HR1942,157726.0
10894.NY1109,147856.0
10894.NY3105,142988.0
10894.CH1812,131318.0
10894.NY0556,124.0
10894.HR1187,67.0
10894.NY5629,60015.0
10894.NY3676,140096.0
10894.NY1473,52532.0
10894.HR0236,140761.0
10894.CH1705,149079.0
10894.NY4014,5637.0
10894.HR0937,25222.0
10894.NY0572,8246.0
10894.HR0331,188217.0
10894.NY0095,369453.0
10894.NY3945,29995.0
10894.NY1574,205714.0
10894.CH1836,155369.0
10894.HR0703,101843.0
10894.HR1567,94730.0
10894.NY3787,254205.0
10894.CH1721,15716.0
10894.NY4252,98652.0
10894.NY2004,63445.0
10894.NY1207,212179.0
10894.NY0800,247696.0
10894.NY1806,124082.0
10894.NY5855,22516.0
10894.HR2010,143356.0
10894.HR0627,168329.0
10894.NY0064,2987.0
10894.CH1912,127572.0
10894.NY1925,984.0
10894.NY1711,104372.0
10894.NY0717,95538.0
10894.NY4376,128293.0
10894.NY2891,2700.0
10894.NY3942,185381.0
10894.NY0472,187667.0
10894.NY3396,1206.0
10894.NY2996,6.0
10894.NY1849,230.0
10894.NY5645,101092.0
10894.NY3687,65007.0
10894.HR0312,46599.0
10894.HR1491,172809.0
10894.NY3530,993.0
10894.NY4567,90.0
10894.NY0364,7.0
10894.HR1521,124846.0
10894.NY3968,31205.0
10894.NYCR035,2716.0
10894.NY1618,535.0
10894.NY5620,372.0
10894.NY2577,2612.0
10894.NY5699,161535.0
10894.HR1953,161518.0
10894.CH1854,141604.0
10894.HR0880,293564.0
10894.NY3713,2086.0
10894.NY2581,161428.0
10894.HR1426,211951.0
10894.NY5604,123721.0
10894.HR0079,128513.0
10894.HR2075,52520.0
10894.NY2631,12978.0
10894.NY1000,110925.0
10894.HR0790,123480.0
10894.HR1877,146398.0
10894.NY4544,58717.0
10894.HR2151,159116.0
10894.NY0517,13989.0
10894.HR1502,165444.0
10894.NY3576,30015.0
10894.HR1339,161477.0
10894.HR1130,93539.0
10894.HR0136,111967.0
10894.NY0410,286191.0
10894.HR1255,61946.0
10894.HR2056,73606.0
10894.NY0684,4605.0
10894.NY4152,11622.0
10894.HR1744,278780.0
10894.NY1908,401.0
10894.NY4087,22853.0
10894.HR0771,136414.0
10894.HR1896,187777.0
10894.NY0132,179635.0
10894.NY1134,7170.0
10894.NY4161,104172.0
10894.NY5689,2950.0
10894.NY3138,49131.0
10894.HR0513,135718.0
10894.NY2567,24.0
10894.NY1356,752.0
10894.NY1017,238173.0
10894.NY1425,113512.0
10894.NY3212,110.0
10894.NY4042,111736.0
10894.NY2812,112166.0
10894.NY0423,18262.0
10894.NY5614,3338.0
10894.NY0794,208601.0
10894.NY4220,24.0
10894.NY3699,157261.0
10894.NY2496,125633.0
10894.NY0374,261410.0
10894.HR1168,44490.0
10894.NY0116,68654.0
10894.NY1982,162932.0
10894.NY5630,4470.0
10894.CH1896,161147.0
10894.HR0391,151557.0
10894.HR1991,135998.0
10894.HR0676,110603.0
10894.CH1770,110486.0
10894.NY5868,134626.0
10894.NY4631,83182.0
10894.HR1415,78802.0
10894.NY1383,19339.0
10894.HR0021,159641.0
10894.HR1828,156139.0
10894.HR0752,180571.0
10894.NY2912,64.0
10894.NY2314,196985.0
10894.NY0975,13.0
10894.NY4129,56.0
10894.NY2979,64931.0
10894.HR0437,143558.0
10894.NY0872,162729.0
10894.NY2213,162357.0
10894.HR0589,162625.0
10894.NY2152,4452.0
10894.NY1501,18897.0
10894.HR2094,153573.0
10894.HR0098,382.0
10894.NY0934,3779.0
10894.HR0899,765606.0
10894.NY5680,9965.0
10894.NY0700,81.0
10894.HR2124,188141.0
10894.NY4531,6431.0
10894.NY1959,4476.0
10894.HR0128,236706.0
10894.NY1083,211975.0
10894.NY3420,971.0
10894.NY0817,343115.0
10894.NY1075,136983.0
10894.NY2870,12500.0
10894.NY3690,117.0
10894.NY0546,268949.0
10894.NY0316,323721.0
10894.CH1788,130412.0
10894.NY1051,190277.0
10894.NY5639,14437.0
10894.NY2660,26922.0
10894.NY0607,204474.0
10894.HR2048,89181.0
10894.NY2037,212.0
10894.NY4261,116810.0
10894.NY5861,187488.0
10894.NY2189,81211.0
10894.NY1183,104571.0
10894.NY3253,59071.0
10894.NY0173,21839.0
10894.NYCR163,88766.0
10894.NY2078,19.0
10894.NY0446,527.0
10894.HR1586,61027.0
10894.NY0624,92282.0
10894.NY1622,372.0
10894.CH1969,6648.0
10894.NY3427,111606.0
10894.HR1453,186387.0
10894.NY0082,573.0
10894.HR1320,160936.0
10894.NY3088,25434.0
10894.HR0714,138616.0
10894.NY0958,27924.0
10894.NY2339,217603.0
10894.HR1377,87737.0
10894.NY2737,162288.0
10894.CH1876,44533.0
10894.NY1756,84768.0
10894.NY4138,150641.0
10894.NY1683,143508.0
10894.CH1880,85701.0
10894.NY4442,88979.0
10894.NY1025,146463.0
10894.HR0030,39389.0
10894.NY0992,141183.0
10894.NY0847,39709.0
10894.NYCR058,102793.0
10894.NY2571,14933.0
10894.HR0505,116572.0
10894.NY1122,42.0
10894.NY2713,772.0
10894.HR2018,135530.0
10894.NY3788,9.0
10894.NY0007,238767.0
10894.NY0435,207976.0
10894.CH1745,140189.0
10894.NY1433,40.0
10894.HR1790,108915.0
10894.NY3438,154774.0
10894.CH1729,93071.0
10894.NY5605,8297.0
10894.NY1783,153094.0
10894.NY0864,265.0
10894.NY0123,207389.0
10894.NY2144,170532.0
10894.NY0773,244807.0
10894.NY0341,1038.0
10894.NY2471,14651.0
10894.HR0838,2463.0
10894.HR0380,110948.0
10894.HR0986,99802.0
10894.HR1980,184730.0
10894.NY0024,117962.0
10894.HR0255,160966.0
10894.NY1363,7128.0
10894.NY3166,3374.0
10894.NY1101,187599.0
10894.HR1179,78506.0
10894.NY1533,202030.0
10894.NY1900,279917.0
10894.HR0543,6707.0
10894.NY0550,145609.0
10894.NY5870,8434.0
10894.HR1388,233034.0
10894.NY5644,2104.0
10894.HR0187,4578.0
10894.HR1236,54041.0
10894.NY3991,323.0
10894.NY1047,96588.0
10894.NY3777,4430.0
10894.HR1703,120765.0
10894.NY1349,298848.0
10894.NY0146,456393.0
10894.HR2132,240516.0
10894.CH1830,159313.0
10894.HR1331,141184.0
10894.NY2945,92475.0
10894.NY0324,320686.0
10894.NY2652,262788.0
10894.NY2866,25418.0
10894.NY2787,40.0
10894.NY0801,296426.0
10894.HR1597,242190.0
10894.NY5854,69970.0
10894.HR1445,35120.0
10894.NYCR019,62489.0
10894.NY0200,13677.0
10894.NY0585,15038.0
10894.NYCR072,7106.0
10894.CH2059,769.0
10894.HR0888,6298.0
10894.NY3770,934.0
10894.NY3245,12129.0
10894.NY5643,3716.0
10894.HR0467,129845.0
10894.NY0822,10889.0
10894.HR1529,214798.0
10894.NY2360,69047.0
10894.HR1312,166905.0
10894.NY0735,64547.0
10894.NY3125,26570.0
10894.NY4525,78091.0
10894.NY3775,3350.0
10894.NY4256,320.0
10894.NY3434,152563.0
10894.NY3264,103084.0
10894.NY1453,164043.0
10894.NY3684,118506.0
10894.NY2963,2468.0
10894.NY4133,19196.0
10894.NY2908,1873.0
10894.NY3308,57986.0
10894.NY3101,89707.0
10894.NY2393,147829.0
10894.NY3672,26153.0
10894.NY1190,45827.0
10894.NY3619,236229.0
10894.NY3410,63408.0
10894.NY4272,6858.0
10894.NY2618,87.0
10894.NY3417,1965.0
10894.NY2847,2770.0
10894.NY4017,20497.0
10894.NY0191,182833.0
10894.NY3994,111332.0
10894.NY2992,12858.0
10894.NY3962,74882.0
10894.NY3683,125382.0
10894.NY2964,16992.0
10894.NY4134,63344.0
10894.NY0480,35718.0
10894.NY4608,212828.0
10894.NY3433,59607.0
10894.NY4058,49896.0
10894.NY3295,9107.0
10894.NY3149,50688.0
10894.NY3340,60805.0
10894.NY4110,21258.0
10894.NY4549,3743.0
10894.NY4372,436.0
10894.NY2925,11982.0
10894.NY1512,43595.0
10894.NY3717,3771.0
10894.NY0291,81386.0
10894.NY3948,104530.0
10894.NY3092,53879.0
10894.NY3575,5327.0
10894.NY2200,201816.0
10894.NY3064,241.0
10894.NY4606,11077.0
10894.NY0966,78715.0
10894.NY4563,83835.0
10894.NY4358,3010.0
10894.NY2901,30605.0
10894.NY3301,82236.0
10894.NY3195,41344.0
10894.NY4019,91210.0
10894.NY2849,165633.0
10894.NY3222,185.0
10894.NY2822,158.0
10894.NY4072,163364.0
10894.NY4447,129031.0
10894.NY3617,51159.0
10894.NY2906,46268.0
10894.NY4156,66713.0
10894.NY0537,107098.0
10894.NY4083,40098.0
10894.NY4408,18514.0
10894.NY3658,27449.0
10894.NY4233,1204.0
10894.NY4051,36230.0
10894.NY5858,49214.0
10894.NY3095,86205.0
10894.NY2949,17217.0
10894.NY4119,13848.0
10894.NY3519,3468.0
10894.NY4540,9151.0
10894.NY3117,51061.0
10894.NY3973,166902.0
10894.NY4434,54139.0
10894.NY3985,39917.0
10894.NY2983,70561.0
10894.NY4006,40459.0
10894.NY3763,174561.0
10894.NY3272,78399.0
10894.NY4619,42675.0
10894.NY4410,132.0
10894.NY3640,99316.0
10894.NY4049,33618.0
10894.NY3647,12352.0
10894.NY2875,2557.0
10894.NY3764,115071.0
10894.NY2883,62241.0
10894.NY2956,219.0
10894.NY3950,68943.0
10894.NY1768,80644.0
10894.NY2984,87.0
10894.NY3982,48730.0
10894.NY4433,47889.0
10894.NY3695,175663.0
10894.NY4122,113038.0
10894.NY1545,67403.0
10894.NY4092,35246.0
10894.NY1742,97414.0
10894.NY4325,371.0
10894.NY3358,19300.0
10894.NY3151,9240.0
10894.NY4301,2443.0
10894.NY1887,169189.0
10894.NY2958,36049.0
10894.NY3563,139741.0
10894.NY3935,42531.0
10894.NY3333,9209.0
10894.NY2933,18847.0
10894.NY4551,395.0
10894.NY3595,112263.0
10894.NY2593,593.0
10894.NY3649,20739.0
10894.NY4040,10186.0
10894.NY4192,148511.0
10894.NY1629,176024.0
10894.NY0426,20437.0
10894.NY0598,85737.0
10894.NY3075,21870.0
10894.NY3592,148918.0
10894.NY4225,6241.0
10894.NY3706,137661.0
10894.NY3334,94813.0
10894.NY3564,198716.0
10894.NY3959,6356.0
10894.NY3258,83222.0
10894.NY4201,740.0
10894.NY4008,46731.0
10894.NY3408,21162.0
10894.NY3172,85491.0
10894.NY3540,4529.0
10894.NY3119,8648.0
10894.NY3916,124457.0
10894.NY3310,93809.0
10894.NY2724,207174.0
10894.NY3925,370.0
10894.NY1942,141000.0
10894.NY0342,44147.0
10894.NY3094,20931.0
10894.NY4311,101209.0
10894.NY4050,2985.0
10894.NY4409,206.0
10894.NY3659,3368.0
10894.NY4232,12.0
10894.NY1655,127564.0
10894.NY3307,80640.0
10894.NY4157,104871.0
10894.NY2907,32670.0
10894.NY4082,3104.0
10894.NY2824,110589.0
10894.NY3224,209577.0
10894.NY4446,15196.0
10894.NY3223,192895.0
10894.NY2823,51270.0
10894.NY2848,65993.0
10894.NY4018,22090.0
10894.NY4211,20.0
10894.NY1391,74176.0
10894.NY4562,146.0
10894.NY4359,45205.0
10894.NY2900,2083.0
10894.NY1489,78407.0
10894.NY3759,69600.0
10894.NY2164,101162.0
10894.NY2483,201541.0
10894.NY4607,18684.0
10894.NY3146,74496.0
10894.NY3949,86401.0
10894.NY3093,15559.0
10894.NY2924,28767.0
10894.NY3716,121827.0
10894.NY3718,221717.0
10894.NY4548,79362.0
10894.NY3294,37823.0
10894.NY3341,63412.0
10894.NY4111,96249.0
10894.NY1091,63577.0
10894.NY2347,116457.0
10894.NY3432,115.0
10894.NY4059,6633.0
10894.NY3785,1619.0
10894.NY3365,132831.0
10894.NY2965,30497.0
10894.NY3682,127466.0
10894.NY2558,185.0
10894.NY4357,20298.0
10894.NY2533,19.0
10894.NY2846,5501.0
10894.NY3995,147367.0
10894.NY0045,101414.0
10894.NY0615,146577.0
10894.NY3618,21059.0
10894.NY3411,18180.0
10894.NY3309,46379.0
10894.NY3100,15008.0
10894.NY1167,86573.0
10894.NY1968,34836.0
10894.NY4132,77089.0
10894.NY2962,27406.0
10894.NY3265,30548.0
10894.NY3782,213584.0
10894.NY5608,217971.0
10894.NY3657,94920.0
10894.NY2458,143614.0
10894.NY0636,64243.0
10894.NY4257,8121.0
10894.NY3435,34174.0
10894.NY2433,202684.0
10894.NY4524,4306.0
10894.NY3774,1162.0
10894.NY3124,6161.0
10894.NY3516,115498.0
10894.NY3118,14840.0
10894.NY3311,234618.0
10894.NY0112,38356.0
10894.NY3173,79204.0
10894.NY1691,119919.0
10894.NY3541,59659.0
10894.NY3409,4026.0
10894.NY3259,18510.0
10894.NY0661,142100.0
10894.NY4009,3673.0
10894.NY0855,98873.0
10894.NY3565,139108.0
10894.NY4307,49189.0
10894.NY3958,128652.0
10894.NY2701,3274.0
10894.NY2508,81718.0
10894.NY3707,147350.0
10894.NY4165,103751.0
10894.NY3335,83375.0
10894.NY3446,161025.0
10894.NY3074,3236.0
10894.NY4224,4338.0
10894.NY3648,32541.0
10894.NY3332,91523.0
10894.NY2932,9579.0
10894.NY4550,32987.0
10894.NY3359,37564.0
10894.NY3150,27574.0
10894.NY4109,84427.0
10894.NY3562,25189.0
10894.NY5633,248620.0
10894.NY3546,2888.0
10894.NY2749,65.0
10894.NY4324,242.0
10894.NY3316,37894.0
10894.NY4146,161442.0
10894.NY0312,23735.0
10894.NY4123,84588.0
10894.NY3694,19369.0
10894.NY0497,104679.0
10894.NY3400,99979.0
10894.NY0461,160558.0
10894.NY2985,66252.0
10894.NY3983,68160.0
10894.NY4432,35783.0
10894.NY2882,38019.0
10894.NY3765,30193.0
10894.NY2957,10646.0
10894.NY3357,40204.0
10894.NY0077,50100.0
10894.NY2795,3331.0
10894.NY3274,1602.0
10894.NY2874,5998.0
10894.NY1213,30688.0
10894.NY4246,115251.0
10894.NY4023,25329.0
10894.NY3273,53625.0
10894.NY4618,21806.0
10894.NY3641,120579.0
10894.NY5683,1614.0
10894.NY3350,504.0
10894.NY0889,150468.0
10894.NY1289,54448.0
10894.NY2950,1202.0
10894.NY4100,143280.0
10894.NY3762,134604.0
10894.NY4435,117837.0
10894.NY3382,42715.0
10894.NY3984,87625.0
10894.NY4007,13706.0
10894.NY0388,58096.0
10894.NY3257,64228.0
10894.NY0236,41885.0
10894.NY4265,7345.0
10894.NY3972,81337.0
10894.NY2695,101686.0
10894.NY3693,121396.0
10894.NY3379,11779.0
10894.NY3170,42040.0
10894.NY4142,103915.0
10894.NY3914,18219.0
10894.NY4097,69681.0
10894.NY1117,103191.0
10894.NY0983,65675.0
10894.NY4203,18183.0
10894.NY4268,42194.0
10894.NY3704,37797.0
10894.NY4166,88394.0
10894.NY3336,6656.0
10894.NY3566,24931.0
10894.NY4190,6019.0
10894.NY3627,10848.0
10894.NY3445,45278.0
10894.NY4227,663.0
10894.NY3590,13445.0
10894.NY3597,39944.0
10894.NY4029,75057.0
10894.NY3279,147362.0
10894.NY2798,28192.0
10894.NY3070,3371.0
10894.NY1818,788.0
10894.NY4303,21516.0
10894.NY0159,122276.0
10894.NY4538,52433.0
10894.NY3937,211400.0
10894.NY2931,18889.0
10894.NY3703,109381.0
10894.NY1033,133738.0
10894.NY3388,30.0
10894.NY0257,41549.0
10894.NY3727,62580.0
10894.NY4090,7.0
10894.NY3315,43600.0
10894.NY3913,18438.0
10894.NY4145,225558.0
10894.NY3545,1302.0
10894.NY3177,6202.0
10894.NY4120,43948.0
10894.NY2970,9114.0
10894.NY3370,194939.0
10894.NY3179,2314.0
10894.NY3742,1611.0
10894.NY3520,632.0
10894.NY3729,2570.0
10894.NY1464,119088.0
10894.NY2853,13709.0
10894.NY3661,108864.0
10894.NY2986,77912.0
10894.NY3386,79055.0
10894.NY1606,60300.0
10894.NY4068,54647.0
10894.NY0834,133265.0
10894.NY3939,125321.0
10894.NY2881,41705.0
10894.NY3766,111599.0
10894.NY4390,30167.0
10894.NY4245,31857.0
10894.NY2643,59361.0
10894.NY2796,8753.0
10894.NY3277,135765.0
10894.NY2877,17345.0
10894.NY4027,2624.0
10894.NY4020,210231.0
10894.NY3270,69001.0
10894.NY4242,8344.0
10894.NY3629,93006.0
10894.NY3353,28356.0
10894.NY2953,49146.0
10894.NY4168,5003.0
10894.NY4361,151535.0
10894.NY4266,12435.0
10894.NY4436,147478.0
10894.NY3381,16199.0
10894.NY4004,163134.0
10894.NY2854,1125.0
10894.NY4099,147959.0
10894.NY4290,5836.0
10894.NY3971,117905.0
10894.NY3570,121288.0
10894.NY3779,136358.0
10894.NY3142,17856.0
10894.NY4312,91545.0
10894.NY3926,20550.0
10894.NY2326,244074.0
10894.NY2920,7817.0
10894.NY0785,170880.0
10894.NY4038,39478.0
10894.NY4231,5888.0
10894.NY3631,156323.0
10894.NY2803,8547.0
10894.NY3203,13374.0
10894.NY3902,144543.0
10894.NY4288,59784.0
10894.NY4081,18346.0
10894.NY1558,113967.0
10894.NY0365,55005.0
10894.NY2827,6915.0
10894.NY2221,23563.0
10894.NY3227,119454.0
10894.NY4445,87783.0
10894.NY4215,26087.0
10894.NY3399,100496.0
10894.NY1247,105170.0
10894.NY1841,79985.0
10894.NY3197,26690.0
10894.NY4620,71299.0
10894.NY4212,417.0
10894.NY3220,7.0
10894.NY4279,300.0
10894.NY4070,73027.0
10894.NY2820,28908.0
10894.NY3368,36675.0
10894.NY4561,987.0
10894.NY3731,229670.0
10894.NY3538,18467.0
10894.NY2305,106959.0
10894.NY2903,66849.0
10894.NY3303,130599.0
10894.NY3204,41117.0
10894.NY2804,29275.0
10894.NY4236,4571.0
10894.NY4604,12817.0
10894.NY2927,38217.0
10894.NY0124,70939.0
10894.NY4315,232980.0
10894.NY3145,42616.0
10894.NY2899,269.0
10894.NY3577,1556.0
10894.NY3579,52617.0
10894.NY3297,109462.0
10894.NY0094,158596.0
10894.NY3512,12301.0
10894.NY3120,67664.0
10894.NY4370,1834.0
10894.NY4179,135862.0
10894.NY3786,9642.0
10894.NY4238,9280.0
10894.NY3068,13038.0
10894.NY3261,214435.0
10894.NY3638,151868.0
10894.NY3431,87189.0
10894.NY3366,63734.0
10894.NY3960,73011.0
10894.NY2966,116877.0
10894.NY3681,172422.0
10894.NY3754,141577.0
10894.NY2845,199.0
10894.NY3199,73608.0
10894.NY3996,76573.0
10894.NY3390,124983.0
10894.NY2990,17698.0
10894.NY3670,41967.0
10894.NY4629,37082.0
10894.NY3412,51104.0
10894.NY0223,91601.0
10894.NY3229,1474.0
10894.NY2829,9566.0
10894.NY3753,2166.0
10894.NY3361,42985.0
10894.NY0906,74.0
10894.NY1008,133815.0
10894.NY4188,14842.0
10894.NY3266,93582.0
10894.NY3588,103872.0
10894.NY3781,95399.0
10894.NY4036,52574.0
10894.NY4377,146869.0
10894.NY3515,4220.0
10894.NY3099,57136.0
10894.NY1917,85390.0
10894.NY4098,177259.0
10894.NY4291,4282.0
10894.NY0725,39365.0
10894.NY3380,111446.0
10894.NY4005,4871.0
10894.NY4267,46722.0
10894.NY3339,63850.0
10894.NY4169,124366.0
10894.NY0508,36826.0
10894.NY4360,117785.0
10894.NY2952,14686.0
10894.NY3569,38012.0
10894.NY4243,1592.0
10894.NY3628,27137.0
10894.NY4228,135674.0
10894.NY3271,114704.0
10894.NY2797,66794.0
10894.NY4026,6416.0
10894.NY2876,12101.0
10894.NY4391,44239.0
10894.NY4244,21715.0
10894.NY3089,157.0
10894.NY1150,174430.0
10894.NY3938,156088.0
10894.NY4069,40579.0
10894.NY2852,18298.0
10894.NY2987,123201.0
10894.NY3660,244604.0
10894.NY3981,74741.0
10894.NY3387,39088.0
10894.NY3521,1712.0
10894.NY3728,2463.0
10894.NY2971,914.0
10894.NY4121,2863.0
10894.NY3178,3519.0
10894.NY4326,12158.0
10894.NY4091,495.0
10894.NY3314,57380.0
10894.NY3912,83066.0
10894.NY4144,71913.0
10894.NY3389,107163.0
10894.NY1059,120634.0
10894.NY3936,49917.0
10894.NY0708,168450.0
10894.NY4552,133126.0
10894.NY4302,2326.0
10894.NY4539,66523.0
10894.NY0010,113778.0
10894.NY3596,44123.0
10894.NY2878,106643.0
10894.NY4028,3283.0
10894.NY3278,85942.0
10894.NY2799,187112.0
10894.NY3071,129023.0
10894.NY1793,77670.0
10894.NY3444,65408.0
10894.NY3076,73969.0
10894.NY0647,114993.0
10894.NY2070,123552.0
10894.NY3591,182103.0
10894.NY4226,19655.0
10894.NY4191,67837.0
10894.NY0764,50798.0
10894.NY3705,30922.0
10894.NY4167,90671.0
10894.NY4060,1416.0
10894.NY4269,143250.0
10894.NY4202,302.0
10894.NY4143,179521.0
10894.NY3915,153392.0
10894.NY4096,110424.0
10894.NY2177,161634.0
10894.NY3171,26289.0
10894.NY1374,97573.0
10894.NY0147,60183.0
10894.NY3776,3196.0
10894.NY3126,10727.0
10894.NY0923,4911.0
10894.NY3514,8252.0
10894.NY3589,5083.0
10894.NY4037,2031.0
10894.NY3780,17998.0
10894.NY1585,160783.0
10894.NY4255,9108.0
10894.NY4380,93694.0
10894.NY4189,50.0
10894.NY3739,1903.0
10894.NY2754,32190.0
10894.NY3752,6114.0
10894.NY3169,60930.0
10894.NY3360,24.0
10894.NY3413,103306.0
10894.NY3228,42520.0
10894.NY4271,518.0
10894.NY4078,98605.0
10894.NY2828,715.0
10894.NY3671,47455.0
10894.NY3198,87025.0
10894.NY2020,155774.0
10894.NY3367,64028.0
10894.NY3961,114702.0
10894.NY3680,116361.0
10894.NY0734,41232.0
10894.NY3537,133976.0
10894.NY4280,2200.0
10894.NY3639,103905.0
10894.NY4030,93581.0
10894.NY3069,1333.0
10894.NY3260,70999.0
10894.NY3513,484.0
10894.NY3121,103816.0
10894.NY4371,8419.0
10894.NY2928,55558.0
10894.NY4178,71344.0
10894.NY3578,174865.0
10894.NY3296,19047.0
10894.NY4314,9504.0
10894.NY3144,108090.0
10894.NY3298,109414.0
10894.NY1341,2206.0
10894.NY2926,3236.0
10894.NY3067,1194.0
10894.NY4237,6870.0
10894.NY1864,71872.0
10894.NY4605,22527.0
10894.NY4389,111974.0
10894.NY3637,209793.0
10894.NY4180,117012.0
10894.NY0809,80557.0
10894.NY3730,38741.0
10894.NY3539,5962.0
10894.NY2902,25.0
10894.NY3302,56354.0
10894.NY3904,2489.0
10894.NY2969,50372.0
10894.NY0751,36451.0
10894.NY3369,87557.0
10894.NY0022,226.0
10894.NY3221,12.0
10894.NY1416,133184.0
10894.NY4278,6846.0
10894.NY2821,16624.0
10894.NY4071,49807.0
10894.NY3196,43823.0
10894.NY2045,171717.0
10894.NY1995,60907.0
10894.NY4213,19329.0
10894.NY4214,6942.0
10894.NY2368,170476.0
10894.NY3903,89775.0
10894.NY4155,121618.0
10894.NY4289,347.0
10894.NY0208,86916.0
10894.NY3630,2545.0
10894.NY2802,18647.0
10894.NY3202,95662.0
10894.NY4039,11672.0
